AREA_CD,CATEGORY,AREA_NM,ADM_CD,ADM_NM,overlap_area,poi_area,poi_share
POI005,관광특구,잠실 관광특구,11240750,잠실4동,9923.764772504801,2334343.337919284,0.004251201873907008
POI005,관광특구,잠실 관광특구,11240570,방이1동,2711.0334276777753,2334343.337919284,0.0011613687599589587
POI005,관광특구,잠실 관광특구,11240520,풍납2동,1829.8465338062051,2334343.337919284,0.0007838806331879345
POI005,관광특구,잠실 관광특구,11240640,삼전동,53.51438953714985,2334343.337919284,2.2924815158017793e-05
POI006,관광특구,종로·청계 관광특구,11010610,종로1·2·3·4가동,393974.19213011215,635581.9188273055,0.6198637507766472
POI006,관광특구,종로·청계 관광특구,11010670,창신1동,127958.67558065732,635581.9188273055,0.20132522935320485
POI006,관광특구,종로·청계 관광특구,11010630,종로5·6가동,111713.5661439303,635581.9188273055,0.1757658026994378
POI006,관광특구,종로·청계 관광특구,11020550,명동,1519.1407330318639,635581.9188273055,0.002390157252797229
POI006,관광특구,종로·청계 관광특구,11010530,사직동,416.34423958226165,635581.9188273055,0.0006550599179259957
POI007,관광특구,홍대 관광특구,11140660,서교동,1200166.351646081,1270314.2438299747,0.9447791028679652
POI007,관광특구,홍대 관광특구,11140760,서강동,35871.18688840856,1270314.2438299747,0.028238041935401414
POI007,관광특구,홍대 관광특구,11140680,합정동,34259.67265307437,1270314.2438299747,0.026969446984851615
POI007,관광특구,홍대 관광특구,11140710,연남동,13.254774204283022,1270314.2438299747,1.0434248272553502e-05
POI007,관광특구,홍대 관광특구,11130750,신촌동,3.7764698904155836,1270314.2438299747,2.9728627453862083e-06
POI008,고궁·문화유산,경복궁,11010720,청운효자동,436450.5001263753,444986.292669007,0.9808178528569175
POI008,고궁·문화유산,경복궁,11010530,사직동,6549.90616428923,444986.292669007,0.014719343656639848
POI008,고궁·문화유산,경복궁,11010610,종로1·2·3·4가동,1751.352004051889,444986.292669007,0.003935743713693655
POI008,고궁·문화유산,경복궁,11010540,삼청동,234.53437428658233,444986.292669007,0.0005270597727400907
POI009,고궁·문화유산,광화문·덕수궁,11020520,소공동,206275.48025246937,787380.7842244388,0.26197677716461976
POI009,고궁·문화유산,광화문·덕수궁,11010530,사직동,180132.96346952044,787380.7842244388,0.2287749041868597
POI009,고궁·문화유산,광화문·덕수궁,11010610,종로1·2·3·4가동,162195.8191210101,787380.7842244388,0.20599412935987657
POI009,고궁·문화유산,광화문·덕수궁,11020550,명동,103521.29612290038,787380.7842244388,0.1314755175602459
POI009,고궁·문화유산,광화문·덕수궁,11010720,청운효자동,82326.06652891172,787380.7842244388,0.1045568652148426
POI009,고궁·문화유산,광화문·덕수궁,11010540,삼청동,52929.158729627394,787380.7842244388,0.06722180651355623
POI010,고궁·문화유산,보신각,11010610,종로1·2·3·4가동,160149.58144631475,160149.5814463148,0.9999999999999997
POI011,고궁·문화유산,서울 암사동 유적,11250580,암사2동,98551.16196560716,116969.62410439497,0.842536365489647
POI011,고궁·문화유산,서울 암사동 유적,11250590,암사3동,18418.462138787316,116969.62410439497,0.15746363451034864
POI012,고궁·문화유산,창덕궁·종묘,11010610,종로1·2·3·4가동,1106206.6184448418,1106283.4987391846,0.9999305057931078
POI012,고궁·문화유산,창덕궁·종묘,11010600,가회동,44.4778661304731,1106283.4987391846,4.020476322856111e-05
POI012,고궁·문화유산,창덕궁·종묘,11010640,이화동,15.99705671849465,1106283.4987391846,1.4460178369040363e-05
POI012,고궁·문화유산,창덕궁·종묘,11010730,혜화동,13.502011251002966,1106283.4987391846,1.2204838331576864e-05
POI012,고궁·문화유산,창덕궁·종묘,11010630,종로5·6가동,2.903360241706273,1106283.4987391846,2.6244269619995155e-06
POI013,인구밀집지역,가산디지털단지역,11180510,가산동,1166175.5774915358,1166212.6880346483,0.9999681785805512
POI013,인구밀집지역,가산디지털단지역,11170700,가리봉동,11.304938078866305,1166212.6880346483,9.693718988701685e-06
